'cnes','id','municipio_id','nome'
'2342790','1557','92','UNIDADE DE SAUDE DA FAMILIA DAURA RIBEIRO DA SILVA'
'3063690','1558','94','USF INTEGRADA CAMINHO DO SOL'
'2399113','1559','94','INSTITUTO DE PSIQUIATRIA'
'3446069','1560','94','USF INTEGRADA CIDADE VERDE'
'6653480','1561','94','CONSULTORIO MEDICO MATILDE FERREIRA DE ANDRADE MARINHO'
'6465838','1562','94','ESPACO VITAE'
'6920926','1563','94','CENTRO PARAIBANO DE PSICOTERAPIA LTDA ME'
'3804518','1564','94','ODONTOGASTRO'
'2342804','1565','97','UBS DO DISTRITO DE IPUEIRAS'
'2320932','1566','98','UNIDADE MUNICIPAL DE VIGILANCIA SANITARIA'
'2363771','1567','99','UNIDADE BASICA DE SAUDE DA FAMILIA PRET SEVERINA G PEREIR'
'2592185','1568','101','PSF I LAGOA'
'2591588','1569','102','UNIDADE SAUDE DA FAMILIA SANTA CLARA PSF III'
'6431933','1570','102','SECERTARIA MUNICIPAL DE SAUDE LAGOA DENTRO'
'2592266','1571','104','HOSPITAL E MATERNIDADE NOSSA SENHORA DO CARMO'
'2591693','1572','106','UNIDADE DE SAUDE DA FAMILIA PSF I AGRIPINO DA COSTA FRAZAO'
'2343029','1573','107','UNIDADE SAUDE DA FAMILIA V ESTIVA'
'2321343','1574','109','UNIDADE BASICA DE SAUDE DR JOSE MAURICIO DE LIMA CAJUAZ'
'2341697','1575','110','LABORATORIO ARIOSVALDO DA COSTA'
'5953235','1576','110','CONSULTORIO MEDICO DOUTOR GIORDANO'
'2321610','1577','111','UBS FRANCISCO DINO'
'2592762','1578','112','UNIDADE BASICA DE SAUDE MARIA AUXILIADORA DA SILVA ARAUJO'
'2342480','1579','113','CENTRO DE SAUDE DE MARI'
'2607190','1580','115','UBS I INES RODRIGUES DA SILVA'
'2357666','1581','116','UBS II JURANDIR ALVES DE ARAUJO'
'2606526','1582','118','PSF DE MATO GROSSO'
'2321157','1583','119','ESTRATEGIA SAUDE DA FAMILIA MARIA BATISTA MARQUES'
'2342367','1584','121','UBSF SEVERINA ARAUJO SOUZA'
'2322218','1585','123','USF 03 JOSE WILTON NUNES DE MELO'
'2591650','1586','124','UBS I LEA DE AQUINO BANDEIRA GRAVATA'
'2592150','1587','126','ESF IV NAZAREZINHO'
'2343207','1588','127','UNIDADE MISTA DE NOVA FLORESTA NOSSA SENHORA DAS GRACAS'
'2364433','1589','129','TEREZINHA MARIA DA LUZ DE VASCONCELOS'
'2592355','1590','130','ESF I PARTEIRA MARCIONILA AVELINO LEITE'
'2607255','1591','131','UBS I ELISIO DE ALMEIDA SOUTO'
'2363356','1592','133','UBSF FRANCISCO AIRES DE QUEIROZ'
'2321130','1593','134','USF MARIA DAS NEVES ANDRADE'
'2321114','1594','134','POSTO DE SAUDE DE CAFE DO VENTO'
'2604442','1595','135','UNIDADE DE SAUDE DA FAMILIA DA ZONA RURAL'
'2604655','1596','137','ANA TEOTONIO DE SOUSA'
'2364298','1597','138','UBS GREGORIO SIMPLICIO DA COSTA'
'2363585','1598','139','UNIDADE DE SAUDE DA FAMILIA DE MANGUEIRA'
'2592908','1599','140','CENTRO DE SAUDE SEVERINA FERNANDES'
'6426506','1600','140','SECRETARIA MUNICIPAL DE SAUDE'
'2334747','1601','141','LIBERCLINIC MEDICINA DIAGNOSTICA MEDICINA ESTETICA'
'2605597','1602','142','UNIDADE BASICA DE SAUDE JUDITE A DE OLIVEIRA'
'2612909','1603','142','UNIDADE BASICA DE SAUDE JOSE ELIZIO COSTA'
'2613239','1604','144','UNIDADE BASICA DE SAUDE PSF I'
'5075955','1605','144','UNIDADE BASICA DE SAUDE PSF III'
'6430279','1606','144','SECRETARIA MUNICIPAL DE SAUDE'
'2613247','1607','144','POLICLINICA'
'2591626','1608','145','CENTRO DE ESPECIALIDADE DE PILOEZINHOS'
'2592894','1609','147','USF PITIMBU GUARITA'
'2607298','1610','148','UBSF PADRE GALVAO'
'2321831','1611','149','UNIDADE BASICA DE SAUDE FRANCISCO FERREIRA SANTIAGO'
'6845347','1612','152','LABORATORIO REGIONAL DE PROTESE DENTARIA'
'6386431','1613','152','SECRETARIA MUNICIPAL DE SAUDE'
'6894488','1614','152','VIGILANCIA SANITARIA'
'2341255','1615','154','UNIDADE DE SAUDE DA FAMILIA JENIPAPO'
'2356740','1616','155','UBSF LIGEIRO II'
'2341905','1617','157','UBSF I PAULO CABRAL VIITORIO'
'2364131','1618','159','USF II DE SERRA RAJADA'
'2342278','1619','160','USF LAGOA DO PADRE'
'2613042','1620','161','UBSF MAURICIO TRAVASSOS MOURA'
'2341603','1621','162','USF III'
'2592797','1622','163','UNIDADE DE SAUDE DA FAMILIA DE PIABUCU'
'2341565','1623','166','PSF II SAMAMBAIA'
'6462081','1624','166','SECRETARIA MUNICIPAL DE SAUDE DE SANTA CECILIA'
'2341859','1625','167','ESF SANTA CRUZ EQUIPE I'
'2322013','1626','168','ESTRATEGIA DE SAUDE DA FAMILIA ANTONIO ABRANTES DE LIMA'
'2322048','1627','168','ESTRATEGIA DE SAUDE DA FAMILIA JAIRTON RIBEIRO DA SILVA'
'2321033','1628','170','ESF II JOSE DE ANCHIETA LIMA'
'2757990','1629','171','UNIDADE DE PSF JARDIM EUROPA I'
'2592665','1630','171','PRONTO SOCORRO DE FRATURAS SANTA RITA LTDA'
'2342995','1631','171','ESCOLA ENEAS DE CARVALHO'
'2342499','1632','171','UNIDADE DE PSF FORTE VELHORIBEIRA'
'2343320','1633','171','UNIDADE DE PSF LEROLANDIA'
'2357062','1634','171','CLINICA RADIOLOGIA'
'3718719','1635','171','UNIDADE DE PSF CICEROLANDIA'
'3135896','1636','171','POLICLINICA SANTA RITA'
'6448550','1637','172','SECRETARIA MUNICIPAL DE SAUDE'
'2321025','1638','172','USF I PEDRO RUFINO SOBRINHO'
'2592282','1639','174','USF SERRA BRANCA'
'2321815','1640','95','CENTRO DE SAUDE HERMINIO FRANCISCO DE ANDRADE'
'2812541','1641','176','CENTRO MEDICO MARIA MARCELINA DA CONCEICAO'
'3349748','1642','177','PSF BERNARDO VIEIRA DOS S FILHO'
'2820188','1643','177','PSF EULAMPIO CANDIDO DA SILVA'
'2606666','1644','177','PSF FRANCISCO JUNQUEIRA DOS SANTOS'
'6830676','1645','177','SAMU 192 SAO BENTO'
'6029817','1646','177','NASF SAO BENTO I'
'3128482','1647','177','CLINICA DE FISIOTERAPIA FRANCILENE D DOS SANTOS'
'3349721','1648','177','PSF MARIA EUNICE DE SOUZA'
'2592193','1649','178','ESF I DR AVELINO ELIAS DE QUEIROGA'
'2607832','1650','179','UBSF JOSE ISIDORO DOS SANTOS'
'2603691','1651','182','HOSPITAL MUNICIPAL CAPITAO JOAO DANTAS ROTHEA'
'2363496','1652','183','USF01 DINA EMILIA DE CARVALHO'
'2341581','1653','184','PSF I'
'2604884','1654','185','UNIDADE BASICA DE SAUDE DE DESERTO'
'2341964','1655','186','UNIDADE BASICA DE SAUDE DE SAO JOSE DE PIRANHAS PSF II'
'2321718','1656','188','PSF I SAO JOSE DE PRINCESA'
'6866735','1657','188','NASF TIPO 3 SAO J DE PRINCESA'
'2362023','1658','189','USF DE SAO JOSE DO BONFIM'
'2606828','1659','190','CENTRO DE SAUDE DR JUAREZ SARAIVA MAIA PSF'
'2363895','1660','193','CENTRO DE SAUDE PEDRO RAMOS COUTINHO PSF I'
'2320983','1661','194','UNIDADE DE SAUDE DA FAMILIA III DR FRANCISCO DAS CHAGAS'
'2363976','1662','195','UNIDADE BASICA DE SAUDE GENI DA SILVA BENTO PSF I'
'2363488','1663','197','ESF 02'
'2341425','1664','199','UNIDADE SAUDE DA FAMILIAPSF III NOVA BRASILIA'
'3218635','1665','199','UNIDADE SAUDE DA FAMILIAPSF XIX CASTRO PINTO II'
'2342669','1666','198','UBSF SANTA MARIA'
'6414362','1667','201','SECRETARIA MUNICIPAL DE SAUDE'
'2608936','1668','201','UNIDADE DE SAUDE DA FAMILIA DRWEBER DE M LULA'
'2604744','1669','202','UNIDADE MISTA DE SAUDE DE SERRA GRANDE'
'6435297','1670','204','SECRETARIA MUNICIPAL DE SAUDE DE SERRARIA'
'2608987','1671','204','UNIDADE BASICA DE SAUDE BIU PORFIRIO PSFIII'
'2613360','1672','204','HOSPITAL DR OUVIDIO DUARTE'
'2341379','1673','204','U B SAUDE MARIA ANTONIETA DE CARVALHO PFS I'
'6968953','1674','204','SAMU SERRARIA PB'
'2609002','1675','205','UNIDADE DE SAUDE DA FAMILIA PSF SERTAOZINHO'
'2606836','1676','206','CENTRO DE SAUDE SOBRADO'
'2357259','1677','207','PSF II SITIO CHA'
'2357216','1678','207','PSF VI SITIO BARROCAS'
'3000184','1679','207','PSF VII SACO DOS CAMPOS'
'6948871','1680','207','CLINICA ODONTOLOGICA DRA LORENA TEIXEIRA VILARIM'
'6942938','1681','207','CLINICA DE ODONTOLOGIA DR AMILCAR LUCENA DE A FILHO'
'2609029','1682','207','USF CENTRO III PSF XI'
'2758075','1683','207','WASHIGTON ANANIAS PADILHA'
'6806953','1684','207','LABOARATORIO DE PROSTESE DENTARIA DE SOLANEA'
'3182738','1685','207','UNIDADE BASICA DE SAUDE PSF III SOLANEA'
'3968286','1686','207','USF SITIO CAPIVARA PSF X'
'5399769','1687','207','FISIOVIDA'
'2357208','1688','207','PSF V SITIO SANTA FE'
'3967417','1689','207','USF CENTRO PSF IX'
'2757591','1690','207','CONSULTORIO ODONTOLOGICOSOLANEA'
'3620972','1691','207','CONSULTORIO DE PEDIATRIA DR FLAVIO MELO'
'6343899','1692','207','NASF DE SOLANEA'
'3967468','1693','207','USF CENTRO II PSF VIII'
'6413757','1694','207','SECRETARIA MUNICIPAL DE SAUDE DE SOLANEA'
'6868185','1695','207','LAB DE ANALISES CLINICA MUNICIPAL DE SOLANEA'
'3341240','1696','207','CACIMBA DA VARZEA PSF IV'
'6867979','1697','207','POLICLINICA MUN SOLANEA DR ORLANDO CAVALCANTE DE MELO'
'2592010','1698','208','UBSF III VIRACAO INACIA GOMES DE ALBUQUERQUE'
'2364271','1699','209','CSM PEDRO VIEIRA DA SILVA PSF I DE SOSSEGO'
'2313499','1700','210','ESF I ALTO DO CRUZEIRO'
'2322439','1701','211','CENTRO DE FISIOTERAPIA ENF ANTONIO ALVES CASSIMIRO'
'2607468','1702','213','ESF II DR ABIDIAS CAMPOS'
'2321599','1703','214','ESF VII BAIRRO SAO SEBASTIAO'
'6742270','1704','214','NASF MODALIDADE 1 TAVARES PB'
'2604779','1705','214','HOSPITAL JOSE LEITE DA SILVA'
'2321602','1706','214','ESF UBS I JOAQUIM BERNARDINO DO NASCIMENTO'
'2604760','1707','214','ESF UBS V JOSE ERICO LEITE FELIX'
'2707586','1708','216','UNIDADE DE SAUDE DA FAMILIA DE TENORIO'
'2322129','1709','217','CENTRO DE ESPECIALIDADES JOSE BERNARDINO BATISTA'
'2321858','1710','218','UNIDADE DE SAUDE DA FAMILIA IV JOAO BATISTA VIEIRA'
'2341557','1711','219','UNIDADE DE VIGILANCIA SANITARIA'
'2592134','1712','221','ESF DE VIEIROPOLIS'
'9492879','5796','46','ONDONTOIMAGEM'
'2321068','1713','222','UNIDADE BASICA DE SAUDE MARLUCIA GOMES DE ARAUJO'
'2363402','1714','223','UNIDADE DE SAUDE DA FAMILIA'
'7209967','1715','46','AME SAUSE ATENCAO MEDICA ESPECIAL EM SAUDE'
'7189532','1716','46','CLINICA DR PAULO GONCALVES'
'7215924','1717','50','CONSULTORIO NEUROLOGICO'
'7309635','1718','13','LABORATORIO DE PROTESE DENT NOSSA SENHORA DO LIVRAMENTO'
'7325835','1719','56','ACADEMIA DE SAUDE JOAO PINHEIRO DANTAS'
'7330081','1720','172','CENTRO DE ESPECIALIDADES DE SANTA TERESINHA'
'7314043','1721','70','SECRETARIA MUNICIPAL DE SAUDE CURRAL VELHO REGULACAO TFD'
'7319169','1722','153','ALFA LAB'
'7318685','1723','153','CE CENTRO DE ENDOSCOPIA'
'7325436','1724','216','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO'
'7322089','1725','219','CASA DE SAUDE DE UMBUZEIRO'
'7314299','1726','37','DEPARTAMENTO DE VIGILANCIA SANITARIA'
'7345887','1727','77','REDE ORTOESTETICA'
'7334117','1728','160','VIGILANCIA SANITARIA DE RIACHAO POCO'
'7334184','1729','160','POSTO ANCORA RAFAEL DOMINGOS DOS SANTOS'
'7225946','1730','46','CLINICA SANTA TEREZINHA'
'7240856','1731','94','CONSULTORIO ODONTOLOGICO DR CHRISTIAN FEITOSA HIRATA'
'7239742','1732','94','CONSULTORIO ODONTOLOGICO DR KAUE TAVARES MENEZES'
'7238916','1733','219','POSTO DE SAUDE SINHA PESSOA'
'7290152','1734','135','CONSULTORIO ODONTOLOGICO DR DANIEL FURTADO'
'7210515','1735','7','UBS LUZIA ROSALINA DA CONCEICAO'
'7273274','1736','33','LABORATORIO PROTESE DENTARIA'
'7271328','1737','102','NUCLEO DE APOIO A SAUDE DA FAMILIA DE LAGOA DE DENTRO NASF'
'7295774','1738','84','NASF II IBIARA'
'7290020','1739','176','CENTRAL DE REGULACAO E MARCACAO DE EXAMES'
'7258712','1740','105','FARMACIA BASICA DE LIVRAMENTO'
'7250312','1741','94','CONSULTORIO ODONTOLOGICO SUENIA SHEILLA GOES DE ALBUQUERQUE'
'7246307','1742','94','CONSULTORIO ODONTOLOGICO DRA WALKYRIA CAVALCANTI MAIA'
'6415261','1743','15','SECRETARIA MUNICIPAL DE SAUDE'
'2592002','1744','16','UBSF III JULIA MARIA PORTO'
'2597209','1745','16','UBSF II NAUTILIA GUIMARAES DA SILVA'
'6415113','1746','16','SECRETARIA MUNICIPAL DE AREIAL'
'3981800','1747','17','CAPS I CENTRO DE ATENCAO PSICOSSOCIAL'
'2605821','1748','17','UBSF II PEDRO VELHO'
'2605848','1749','17','UBSF I CACHOEIRA'
'6416241','1750','17','SECRETARIA MUNICIPAL DE SAUDE'
'6335861','1751','17','NASF'
'2613689','1752','17','HOSPITAL MUNICIPAL DE AROEIRAS'
'2605864','1753','17','LABORATORIO JUBERLITA MARQUES'
'3566676','1754','17','UBSF VII PEDRA DAGUA'
'3566633','1755','17','UBSF VI CONJUNTO DO CAMPO'
'3567028','1756','17','UBSF VIII BATISTA'
'2607077','1757','17','UBSF IV DO CENTRO'
'5199174','1758','17','UBSF V CHA DA BARRA'
'6934315','1759','18','LABORATORIO MUNICIPAL DE PROTESES DENTARIAS'
'6411452','1760','18','SECRETARIA MUNICIPAL DE SAUDE DE ASSUNCAO'
'6876099','1761','19','VIGILANCIA SANITARIA DE BAIA DA TRAICAO'
'6429793','1762','19','SECRETARIA MUNICIPAL DE SAUDE'
'2592932','1763','19','UNIDADE DE SAUDE DA FAMILIA DR ANTONIO PALITOT'
'2357305','1764','19','UNIDADE DE SAUDE DA FAMILIA DR FRANCISCO PORTO'
'6270166','1765','20','LABORATORIO CLINICO SANTA RITA'
'6005187','1766','20','PSF IX CHA DO LINDOLFO'
'5142903','1767','20','UNIDADE MEDICA ODONTOLOGICA MOVEL DE BANANEIRAS'
'2418703','1768','20','CENTRO DE SAUDEPOLICLINICA MUN SEVERINO CORDEIRO DE MELO'
'2608081','1769','20','UNID PSF DE CAJAZEIRAS'
'2613298','1770','20','HOSPITAL MUNICIPAL DR CLOVIS BEZERRA CAVALCANTI'
'2608170','1771','20','USF DE ROMA'
'3479625','1772','20','U S F DRA ELIANE CALDAS ALVES'
'3941108','1773','20','CAPS I BANANEIRAS'
'3043312','1774','20','U S F ANTONIO MARQUES NETO'
'2608154','1775','20','USF DR MARIANO BARBOSA'
'2608162','1776','20','USF DE GAMELAS'
'3698181','1777','20','UNID PSF CIDADE BAIXA'
'6411428','1778','21','SECRETARIA MUNICIPAL DE SAUDE DE BARAUNA'
'2364379','1779','22','CENTRO DE SAUDE NOSSA SENHORA DA CONCEICAO ESF III'
'6890881','1780','22','CENTRO DE ATENCAO PSICOSSOCIAL'
'5701368','1781','22','UNIDADE BASICA DE SAUDE JOSE RIBEIRO DINIZ ESF I'
'6385737','1782','22','SECRETARIA MUNICIPAL DE SAUDE'
'6994717','1783','22','UNIDADE DE VIGILANCIA EM SAUDE MUNICIPAL'
'2342294','1784','22','POSTO DE SAUDE SANTA ROSA ESF VI'
'6578004','1785','22','UNIDADE BASICA DE SAUDE ASSENTAMENTO RIACHO DA CRUZ ESF IV'
'2704285','1786','23','POSTO DE SAUDE ANC ANA MARIA DA CONCEICAO MADRINHA SINHA'
'3190196','1787','23','POSTO DE SAUDE ANCORA DE SERRA DE INACIO PEREIRA'
'3476251','1788','23','POSTO DE SAUDE ANCORA DAYLLA CORDEIRO DO REGO'
'5052076','1789','23','CENTRO DE ATENCAO PSICOSSOCIAL CAPS I'
'2605961','1790','23','UBSF NIVALDO ABILIO DE FARIAS'
'2607522','1791','23','UBSF ELENA FELIPE BARBOSA'
'6988490','1792','23','UNIDADE DE VIGILANCIA EM SAUDE'
'5673518','1793','23','SECRETARIA DE SAUDE DE BARRA DE SANTANA'
'2605988','1794','23','POSTO DE SAUDE ANCORA SEVERINA MARIA DA CONCEICAO'
'6416136','1795','24','SECRETARIA MUNICIPAL DE SAUDE'
'2591871','1796','24','CENTRO SAUDE BARRA DE SAO MIGUEL'
'6965474','1797','25','CONSULTORIO ODONTOLOGICO'
'2342405','1798','25','UBS MARIO ANDREAZZA I'
'3732509','1799','123','CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE MONTEIRO'
'2374099','1800','123','POLYLAB'
'2374218','1801','123','CONSULTORIO ODONTOLOGICO SO RISO'
'3163954','1802','123','USF 09 SAUL LAFAYETTE NOBRE FORMIGA'
'3491714','1803','123','ODONTOFACE CARIRI IMAGEM CIEO'
'2374110','1804','123','POLICLINICA SANTA SOPHIA'
'2322277','1805','123','PS QUEIMADAS JOSE BEZERRA DE MELO'
'3163938','1806','123','USF 02 DR BERNADINO LEMOS'
'5635187','1807','123','CONSULTORIO DE PSICOLOGIA'
'2322323','1808','123','PS BOA ESPERANCA JOSE GENIVAL DE SOUZA'
'2322285','1809','123','USF 04 JOAO BATISTA DA SILVA BRITO'
'3163881','1810','123','USF 01 JULIO FRANCISCO DE SOUSA'
'2322307','1811','123','USF 11'
'2322293','1812','123','PS TAPAGEM'
'2374188','1813','123','JURACY DE SOUSA NUNES'
'5448603','1814','123','SECRETARIA MUNICIPAL DE SAUDE DE MONTEIRO'
'2322358','1815','123','CENTRO DE ATENCAO A SAUDE DA MULHER AUREA PEREIRA CAVALCANTE'
'2341050','1816','123','FISIOVIDA'
'2322234','1817','123','PS OLHO DAGUA DO SILVA'
'2322242','1818','123','PS CACIMBINHA'
'6941117','1819','123','CENTRAL DE REGULACAO MEDICA DE URGENCIAS DE MONTEIRO PB'
'2322226','1820','123','PS TINGUI'
'2322404','1821','123','PS BOM NOME'
'2322331','1822','123','PS ANGIQUINHO'
'6029159','1823','123','LABORATORIO CLINICO MULTIANALISE'
'6476759','1824','123','REABILITAR CLINICA DE FISIOTERAPIA E FONOAUDIOLOGIA'
'2322412','1825','123','CENTRO DE ESPECIALIDADES MEDICAS FERDINANDO B PARAGUAY'
'2322420','1826','123','LABORATORIO SCHILING'
'2322250','1827','123','USF 05 JULIO RAIMUNDO ALEXANDRE'
'6477143','1828','123','CARDIOCLIN DIAGNOSTICO POR IMAGEM EIRELI ME'
'6470211','1829','123','CLINICA DRA MARIA ALCIONE'
'6712827','1830','123','SAMU 192 REGIONAL DE MONTEIRO PB USB'
'6967744','1831','123','CLINICA ESPACO FISIO'
'2322390','1832','123','PS IPUEIRA FUNDA'
'2363410','1833','123','HEMONUCLEO DE MONTEIRO'
'6941125','1834','123','SAMU 192 REGIONAL DE MONTEIRO PB USA'
'6450512','1835','124','CENTRO DE ESPECIALIDADES ODONTOLOGICAS'
'6378617','1836','124','CAPS I MULUNGU'
'6450016','1837','124','CENTRAL DE REGULACAO DE SERVICOS DE SAUDE'
'2591677','1838','124','CENTRO DE SAUDE EITEL SANTIAGO'
'6063098','1839','124','CENTRO DE REABILITACAO DE MULUNGU'
'2608723','1840','124','UBS III EUCLIDES PEREIRA ALVES'
'6454607','1841','125','SECRETARIA MUNICIPAL DE SAUDE DE NATUBA'
'7022972','1842','125','NASF'
'3544877','1843','125','PSF FERVEDOURO'
'6413471','1844','125','LABORATORIO DE PROTESE DENTARIA DE NATUBA'
'2342960','1845','125','HOSPITAL E MAT NAPOLEAO LAUREANO'
'6937772','1846','125','SAMU 192'
'6431348','1847','126','SECRETARIA MUNICIPAL DE SAUDE DE NAZAREZINHO'
'6786391','1848','126','POSTO DE SAUDE DR SINVAL VIEIRA MENDES'
'3936392','1849','126','ESF II GOIABEIRA'
'3936422','1850','126','ESF III CEDRO DE CIMA'
'3603571','1851','127','UNIDADE DE SAUDE DA FAMILIA PSF III NOVA FLORESTA'
'3568792','1852','127','UNIDADE DE SAUDE DA FAMILIA PSF IV NOVA FLORESTA'
'2364182','1853','127','UNIDADE DE SAUDE DA FAMILIA PSF I NOVA FLORESTA'
'6411525','1854','127','SECRETARIA MUNICIPAL DE SAUDE'
'2604620','1855','128','PSF DOS GATOS'
'2794101','1856','128','UNIDADE DE VIGILANCIA SANITARIA'
'2605392','1857','128','UNIDADE MISTA DE SAUDE JOAO MOISES DE SOUSA'
'2604639','1858','128','PSF PEDRO LEITE GUIMARAES'
'7271743','1859','215','LABORATORIO DE PROTESE DENTARIA'
'7271751','1860','215','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO'
'2608200','1861','26','UNIDADE DE SAUDE DA FAMILIA PSF VI LIMEIRA'
'6917496','1862','26','NASF BELEM'
'2608251','1863','26','VIGILANCIA EM SAUDE'
'6685692','1864','26','LABORATORIO DE PROTESE DENTARIA DE BELEM'
'6915248','1865','26','LABORATORIO LAPAC'
'6979505','1866','26','SAMU BELEM 192'
'5689236','1867','26','CENTRO DE ATENCAO PSICOSSOCIAL CAPS I'
'2608219','1868','26','UNIDADE DE SAUDE DA FAMILIA PSF I VIDA NOVA'
'6447252','1869','26','CENTRO DE ESPECIALIDADES DE SAUDE DE BELEM'
'3937615','1870','26','CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE BELEM'
'6418082','1871','26','SECRETARIA MUNICIPAL DE SAUDE'
'2613301','1872','26','HOSPITAL DISTRITAL DE BELEM'
'2608197','1873','26','UNIDADE DE SAUDE DA FAMILIA PSF VII SERRARIA'
'2608235','1874','26','UNIDADE DE SAUDE DA FAMILIA PSF III DO TRIBOFE'
'2608243','1875','26','CENTRO DE SAUDE DE BELEM PSF IV'
'2757575','1876','26','CONSULTORIO ODONTOLOGICO RENATA BARBOSA'
'6866972','1877','26','FARMACIA BASICA MUNICIPAL DE BELEM'
'6429327','1878','27','SECRETARIA MUNICIPAL DE SAUDE DE BELEM DO BREJO DO CRUZ'
'3309983','1879','27','ESF 01'
'2606135','1880','27','ESF 04'
'6876722','1881','27','SAMU DE BELEM DE BREJO DO CRUZ'
'6969135','1882','27','POLICLINICA HUDSON MAIA DA CUNHA'
'7038100','1883','27','VIGILANCIA SANITARIA DE BELEM DO BREJO DO CRUZ'
'3310000','1884','27','ESF 03'
'3309991','1885','27','ESF 02'
'6670334','1886','28','SAMU BERNARDINO BATISTA'
'6417175','1887','28','SMS DE BERNARDINO BATISTA'
'6700667','1888','28','UNIDADE DE SAUDE DA FAMILIA NOSSA SENHORA DOS MILAGRES'
'2592347','1889','29','ESF II ARSENIO ALVES'
'6418422','1890','29','TRATAMENTO FORA DE DOMICILIO'
'5851645','1891','29','ESF III JOAO RODRIGUES DA SILVA'
'6400914','1892','29','UNIDADE AMBULATORIAL RAIMUNDO PINTO BRANDAO'
'6373429','1893','29','SECRETARIA MUNICIPAL DA SAUDE DE BOA VENTURA'
'6416357','1894','31','SECRETARIA DE SAUDE DE BOM JESUS'
'6929540','1895','31','LAB DE ANALISES CLINICAS RUFINA GONCALVES BRITO'
'2606178','1896','32','PSF CENTRO DE SAUDE'
'2757729','1897','32','HOSPITAL E MATERNIDADE SEVERINO VIRIATO'
'2321971','1898','33','UBSF II VIANA'
'2321998','1899','33','UBSF I CENTRO DE SAUDE'
'6739229','1900','33','CLINICA DE FISIOTERAPIA JOSE ADEZILTON DANTAS PALITOT'
'2592452','1901','34','UBSF TABOADO'
'6492800','1902','34','NASF CARIRI COM SAUDE'
'2757419','1903','34','UBSF CENTRO'
'6928773','1904','34','SAMU 192 BASE DESCENTRALIZADA DE BOQUEIRAO'
'2757702','1905','34','HOSPITAL MUNICIPAL JOSE GOMES DE ANDRADE'
'2606003','1906','34','UBSF GAUDENCIO'
'6762336','1907','34','CENTRO DE ESPECIALIDADES ODONTOLOGICAS'
'8008205','1908','34','POLICLINICA MUNICIPAL DE BOQUEIRAO'
'3071855','1909','34','CENTRO DE ATENCAO PSICOSSOCIAL CAPS I'
'2607093','1910','34','UBSF BELA VISTA'
'6765246','1911','35','UNIDADE VIGILANCIA SANITARIA'
'2591812','1912','35','MINI POSTO MANITU'
'6430309','1913','35','SECRETARIA MUNICIPAL DE SAUDE DE BORBOREMA'
'6429580','1914','36','SECRETARIA MUNICIPAL DE SAUDE'
'2606194','1915','36','MANOEL CICERO DANTAS USF I'
'3069893','1916','36','DEPARTAMENTO DE VIGILANCIA SANITARIA'
'2606216','1917','36','POSTO DE SAUDE POCO DA ONCA BREJO DO CRUZ'
'6801064','1918','36','SAMU SERVICO DE ATENDIMENTO MOVEL DE URGENCIA BREJO DO CRUZ'
'7287437','1919','50','CONSULTORIO DR THAISE VILLARIM OLIVEIRA'
'7297777','1920','123','LABORATORIO DE ANALISES CLINICAS PRICILA NUNES DE F LEITE'
'7270585','1921','129','NASF III NUCLEO DE APOIO A SAUDE DA FAMILIA'
'7295170','1922','152','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO I'
'6430821','1923','128','SECRETARIA MUNICIPAL DE SAUDE DE NOVA OLINDA'
'6411584','1924','129','SECRETARIA MUNICIPAL DE SAUDE'
'2364441','1925','129','POSTO DE SAUDE SEBASTIAO ANTONIO DE OLIVEIRA'
'2613182','1926','129','CENTRO DE SAUDE DR FRANCISCO MEDEIROS DANTAS'
'6461654','1927','130','SECRETARIA MUNICIPAL DE SAUDE DE OLHO DAGUA'
'2605368','1928','130','ESF II DISTRITO DO SOCORRO'
'3704319','1929','130','ESF III BARRENTA'
'7043600','1930','131','LABORATORIO DE PROTESES DENTARIAS'
'6366066','1931','131','POLICLINICA MUNICIPAL DR JOSIVAN ESTAVAN'
'6411622','1932','131','SECRETARIA MUNICIPAL DE SAUDE'
'6290922','1933','132','SECRETARIA MUNICIPAL DE SAUDE DE OURO VELHO'
'5677734','1934','132','LABORATORIO MUNICIPAL'
'6409520','1935','132','LABORATORIO REGIONAL DE PROTESE DENTARIA SANTA FILOMENA'
'6417051','1936','133','SECRETARIA MUNICIPAL DE SAUDE'
'2821826','1937','135','LADY CLINICA'
'6982905','1938','135','CLINICA VETERINARIA DR LEONARDO'
'5625890','1939','135','CLINCENTER'
'2605120','1940','135','UNIDADE DE SAUDE DA FAMILIA EVARISTO MEDEIROS GUEDES'
'2604493','1941','135','HEMOPATOS'
'5487684','1942','135','UNIDADE DE SAUDE DA FAMILIA ERNESTO SOARES ALVES'
'3456307','1943','135','UNIDADE DE SAUDE DA FAMILIA JOSE DE OLIVEIRA PIO'
'5010314','1944','135','CENTRO DE ATENCAO PSICOSSOCIAL DE PATOS CAPS II'
'2605279','1945','135','UNIDADE DE SAUDE DA FAMILIA BIVAR OLINTHO'
'3456390','1946','135','UNIDADE DE SAUDE DA FAMILIA JOAO SOARES'
